id,source,source_name,target,target_name,type,confidence,source_id,evidence_title,evidence_url,evidence_strength,review_status,review_note,note
p1_rel_441,databricks,Databricks,cursor,Cursor,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic data platform to application supplier edge pending direct product documentation or customer evidence.,Databricks 到 Cursor 的直接供应关系尚未找到公开证据；当前仅保留为数据/模型服务生态可能依赖的推断边。
p1_rel_442,databricks,Databricks,perplexity,Perplexity,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic data platform to application supplier edge pending direct product documentation or customer evidence.,Databricks 到 Perplexity 的直接供应关系尚未找到公开证据；当前仅保留为数据/模型服务生态可能依赖的推断边。
p1_rel_443,databricks,Databricks,midjourney,Midjourney,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic data platform to application supplier edge pending direct product documentation or customer evidence.,Databricks 到 Midjourney 的直接供应关系尚未找到公开证据；当前仅保留为数据/模型服务生态可能依赖的推断边。
p1_rel_444,databricks,Databricks,elevenlabs,ElevenLabs,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic data platform to application supplier edge pending direct product documentation or customer evidence.,Databricks 到 ElevenLabs 的直接供应关系尚未找到公开证据；当前仅保留为数据/模型服务生态可能依赖的推断边。
p1_rel_445,databricks,Databricks,harvey,Harvey,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic data platform to application supplier edge pending direct product documentation or customer evidence.,Databricks 到 Harvey 的直接供应关系尚未找到公开证据；当前仅保留为数据/模型服务生态可能依赖的推断边。
p1_rel_446,databricks,Databricks,glean,Glean,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic data platform to application supplier edge pending direct product documentation or customer evidence.,Databricks 到 Glean 的直接供应关系尚未找到公开证据；当前仅保留为数据/模型服务生态可能依赖的推断边。
p1_rel_447,pinecone,Pinecone,cursor,Cursor,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic vector database to application supplier edge pending direct product documentation or customer evidence.,Pinecone 到 Cursor 的直接供应关系尚未找到公开证据；当前仅保留为向量检索生态可能依赖的推断边。
p1_rel_448,pinecone,Pinecone,perplexity,Perplexity,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic vector database to application supplier edge pending direct product documentation or customer evidence.,Pinecone 到 Perplexity 的直接供应关系尚未找到公开证据；当前仅保留为向量检索生态可能依赖的推断边。
p1_rel_449,pinecone,Pinecone,midjourney,Midjourney,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic vector database to application supplier edge pending direct product documentation or customer evidence.,Pinecone 到 Midjourney 的直接供应关系尚未找到公开证据；当前仅保留为向量检索生态可能依赖的推断边。
p1_rel_450,pinecone,Pinecone,elevenlabs,ElevenLabs,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic vector database to application supplier edge pending direct product documentation or customer evidence.,Pinecone 到 ElevenLabs 的直接供应关系尚未找到公开证据；当前仅保留为向量检索生态可能依赖的推断边。
p1_rel_451,pinecone,Pinecone,harvey,Harvey,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic vector database to application supplier edge pending direct product documentation or customer evidence.,Pinecone 到 Harvey 的直接供应关系尚未找到公开证据；当前仅保留为向量检索生态可能依赖的推断边。
p1_rel_452,pinecone,Pinecone,glean,Glean,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic vector database to application supplier edge pending direct product documentation or customer evidence.,Pinecone 到 Glean 的直接供应关系尚未找到公开证据；当前仅保留为向量检索生态可能依赖的推断边。
p1_rel_453,llamaindex,LlamaIndex,cursor,Cursor,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic RAG framework to application supplier edge pending direct product documentation or customer evidence.,LlamaIndex 到 Cursor 的直接供应关系尚未找到公开证据；当前仅保留为检索增强/Agent 生态可能依赖的推断边。
p1_rel_454,llamaindex,LlamaIndex,perplexity,Perplexity,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic RAG framework to application supplier edge pending direct product documentation or customer evidence.,LlamaIndex 到 Perplexity 的直接供应关系尚未找到公开证据；当前仅保留为检索增强/Agent 生态可能依赖的推断边。
p1_rel_455,llamaindex,LlamaIndex,midjourney,Midjourney,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic RAG framework to application supplier edge pending direct product documentation or customer evidence.,LlamaIndex 到 Midjourney 的直接供应关系尚未找到公开证据；当前仅保留为检索增强/Agent 生态可能依赖的推断边。
p1_rel_456,llamaindex,LlamaIndex,elevenlabs,ElevenLabs,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic RAG framework to application supplier edge pending direct product documentation or customer evidence.,LlamaIndex 到 ElevenLabs 的直接供应关系尚未找到公开证据；当前仅保留为检索增强/Agent 生态可能依赖的推断边。
p1_rel_457,llamaindex,LlamaIndex,harvey,Harvey,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic RAG framework to application supplier edge pending direct product documentation or customer evidence.,LlamaIndex 到 Harvey 的直接供应关系尚未找到公开证据；当前仅保留为检索增强/Agent 生态可能依赖的推断边。
p1_rel_458,llamaindex,LlamaIndex,glean,Glean,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic RAG framework to application supplier edge pending direct product documentation or customer evidence.,LlamaIndex 到 Glean 的直接供应关系尚未找到公开证据；当前仅保留为检索增强/Agent 生态可能依赖的推断边。
p1_rel_459,wandb,Weights & Biases,cursor,Cursor,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic MLOps supplier edge pending direct product documentation or customer evidence.,Weights & Biases 到 Cursor 的直接供应关系尚未找到公开证据；当前仅保留为模型评测/MLOps 生态可能依赖的推断边。
p1_rel_460,wandb,Weights & Biases,perplexity,Perplexity,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic MLOps supplier edge pending direct product documentation or customer evidence.,Weights & Biases 到 Perplexity 的直接供应关系尚未找到公开证据；当前仅保留为模型评测/MLOps 生态可能依赖的推断边。
p1_rel_461,wandb,Weights & Biases,midjourney,Midjourney,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic MLOps supplier edge pending direct product documentation or customer evidence.,Weights & Biases 到 Midjourney 的直接供应关系尚未找到公开证据；当前仅保留为模型评测/MLOps 生态可能依赖的推断边。
p1_rel_462,wandb,Weights & Biases,elevenlabs,ElevenLabs,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic MLOps supplier edge pending direct product documentation or customer evidence.,Weights & Biases 到 ElevenLabs 的直接供应关系尚未找到公开证据；当前仅保留为模型评测/MLOps 生态可能依赖的推断边。
p1_rel_463,wandb,Weights & Biases,harvey,Harvey,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic MLOps supplier edge pending direct product documentation or customer evidence.,Weights & Biases 到 Harvey 的直接供应关系尚未找到公开证据；当前仅保留为模型评测/MLOps 生态可能依赖的推断边。
p1_rel_464,wandb,Weights & Biases,glean,Glean,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic MLOps supplier edge pending direct product documentation or customer evidence.,Weights & Biases 到 Glean 的直接供应关系尚未找到公开证据；当前仅保留为模型评测/MLOps 生态可能依赖的推断边。
p1_rel_465,snowflake,Snowflake,cursor,Cursor,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic data cloud supplier edge pending direct product documentation or customer evidence.,Snowflake 到 Cursor 的直接供应关系尚未找到公开证据；当前仅保留为数据云/AI 平台生态可能依赖的推断边。
p1_rel_466,snowflake,Snowflake,perplexity,Perplexity,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic data cloud supplier edge pending direct product documentation or customer evidence.,Snowflake 到 Perplexity 的直接供应关系尚未找到公开证据；当前仅保留为数据云/AI 平台生态可能依赖的推断边。
p1_rel_467,snowflake,Snowflake,midjourney,Midjourney,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic data cloud supplier edge pending direct product documentation or customer evidence.,Snowflake 到 Midjourney 的直接供应关系尚未找到公开证据；当前仅保留为数据云/AI 平台生态可能依赖的推断边。
p1_rel_468,snowflake,Snowflake,elevenlabs,ElevenLabs,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic data cloud supplier edge pending direct product documentation or customer evidence.,Snowflake 到 ElevenLabs 的直接供应关系尚未找到公开证据；当前仅保留为数据云/AI 平台生态可能依赖的推断边。
p1_rel_469,snowflake,Snowflake,harvey,Harvey,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic data cloud supplier edge pending direct product documentation or customer evidence.,Snowflake 到 Harvey 的直接供应关系尚未找到公开证据；当前仅保留为数据云/AI 平台生态可能依赖的推断边。
p1_rel_470,snowflake,Snowflake,glean,Glean,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic data cloud supplier edge pending direct product documentation or customer evidence.,Snowflake 到 Glean 的直接供应关系尚未找到公开证据；当前仅保留为数据云/AI 平台生态可能依赖的推断边。
p1_rel_471,weaviate,Weaviate,cursor,Cursor,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic vector database to application supplier edge pending direct product documentation or customer evidence.,Weaviate 到 Cursor 的直接供应关系尚未找到公开证据；当前仅保留为向量检索生态可能依赖的推断边。
p1_rel_472,weaviate,Weaviate,perplexity,Perplexity,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic vector database to application supplier edge pending direct product documentation or customer evidence.,Weaviate 到 Perplexity 的直接供应关系尚未找到公开证据；当前仅保留为向量检索生态可能依赖的推断边。
p1_rel_473,weaviate,Weaviate,midjourney,Midjourney,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic vector database to application supplier edge pending direct product documentation or customer evidence.,Weaviate 到 Midjourney 的直接供应关系尚未找到公开证据；当前仅保留为向量检索生态可能依赖的推断边。
p1_rel_474,weaviate,Weaviate,elevenlabs,ElevenLabs,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic vector database to application supplier edge pending direct product documentation or customer evidence.,Weaviate 到 ElevenLabs 的直接供应关系尚未找到公开证据；当前仅保留为向量检索生态可能依赖的推断边。
p1_rel_475,weaviate,Weaviate,harvey,Harvey,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic vector database to application supplier edge pending direct product documentation or customer evidence.,Weaviate 到 Harvey 的直接供应关系尚未找到公开证据；当前仅保留为向量检索生态可能依赖的推断边。
p1_rel_476,weaviate,Weaviate,glean,Glean,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic vector database to application supplier edge pending direct product documentation or customer evidence.,Weaviate 到 Glean 的直接供应关系尚未找到公开证据；当前仅保留为向量检索生态可能依赖的推断边。
p1_rel_477,chroma,Chroma,cursor,Cursor,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic vector database to application supplier edge pending direct product documentation or customer evidence.,Chroma 到 Cursor 的直接供应关系尚未找到公开证据；当前仅保留为向量检索生态可能依赖的推断边。
p1_rel_478,chroma,Chroma,perplexity,Perplexity,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic vector database to application supplier edge pending direct product documentation or customer evidence.,Chroma 到 Perplexity 的直接供应关系尚未找到公开证据；当前仅保留为向量检索生态可能依赖的推断边。
p1_rel_479,chroma,Chroma,midjourney,Midjourney,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic vector database to application supplier edge pending direct product documentation or customer evidence.,Chroma 到 Midjourney 的直接供应关系尚未找到公开证据；当前仅保留为向量检索生态可能依赖的推断边。
p1_rel_480,chroma,Chroma,elevenlabs,ElevenLabs,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic vector database to application supplier edge pending direct product documentation or customer evidence.,Chroma 到 ElevenLabs 的直接供应关系尚未找到公开证据；当前仅保留为向量检索生态可能依赖的推断边。
p1_rel_481,chroma,Chroma,harvey,Harvey,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic vector database to application supplier edge pending direct product documentation or customer evidence.,Chroma 到 Harvey 的直接供应关系尚未找到公开证据；当前仅保留为向量检索生态可能依赖的推断边。
p1_rel_482,chroma,Chroma,glean,Glean,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic vector database to application supplier edge pending direct product documentation or customer evidence.,Chroma 到 Glean 的直接供应关系尚未找到公开证据；当前仅保留为向量检索生态可能依赖的推断边。
p1_rel_483,mongodb,MongoDB,cursor,Cursor,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic database/platform supplier edge pending direct product documentation or customer evidence.,MongoDB 到 Cursor 的直接供应关系尚未找到公开证据；当前仅保留为应用数据平台生态可能依赖的推断边。
p1_rel_484,mongodb,MongoDB,perplexity,Perplexity,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic database/platform supplier edge pending direct product documentation or customer evidence.,MongoDB 到 Perplexity 的直接供应关系尚未找到公开证据；当前仅保留为应用数据平台生态可能依赖的推断边。
p1_rel_485,mongodb,MongoDB,midjourney,Midjourney,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic database/platform supplier edge pending direct product documentation or customer evidence.,MongoDB 到 Midjourney 的直接供应关系尚未找到公开证据；当前仅保留为应用数据平台生态可能依赖的推断边。
p1_rel_486,mongodb,MongoDB,elevenlabs,ElevenLabs,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic database/platform supplier edge pending direct product documentation or customer evidence.,MongoDB 到 ElevenLabs 的直接供应关系尚未找到公开证据；当前仅保留为应用数据平台生态可能依赖的推断边。
p1_rel_487,mongodb,MongoDB,harvey,Harvey,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic database/platform supplier edge pending direct product documentation or customer evidence.,MongoDB 到 Harvey 的直接供应关系尚未找到公开证据；当前仅保留为应用数据平台生态可能依赖的推断边。
p1_rel_488,mongodb,MongoDB,glean,Glean,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic database/platform supplier edge pending direct product documentation or customer evidence.,MongoDB 到 Glean 的直接供应关系尚未找到公开证据；当前仅保留为应用数据平台生态可能依赖的推断边。
p1_rel_489,elastic,Elastic,cursor,Cursor,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic search/database supplier edge pending direct product documentation or customer evidence.,Elastic 到 Cursor 的直接供应关系尚未找到公开证据；当前仅保留为搜索/检索生态可能依赖的推断边。
p1_rel_490,elastic,Elastic,perplexity,Perplexity,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic search/database supplier edge pending direct product documentation or customer evidence.,Elastic 到 Perplexity 的直接供应关系尚未找到公开证据；当前仅保留为搜索/检索生态可能依赖的推断边。
p1_rel_491,elastic,Elastic,midjourney,Midjourney,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic search/database supplier edge pending direct product documentation or customer evidence.,Elastic 到 Midjourney 的直接供应关系尚未找到公开证据；当前仅保留为搜索/检索生态可能依赖的推断边。
p1_rel_492,elastic,Elastic,elevenlabs,ElevenLabs,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic search/database supplier edge pending direct product documentation or customer evidence.,Elastic 到 ElevenLabs 的直接供应关系尚未找到公开证据；当前仅保留为搜索/检索生态可能依赖的推断边。
p1_rel_493,elastic,Elastic,harvey,Harvey,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic search/database supplier edge pending direct product documentation or customer evidence.,Elastic 到 Harvey 的直接供应关系尚未找到公开证据；当前仅保留为搜索/检索生态可能依赖的推断边。
p1_rel_494,elastic,Elastic,glean,Glean,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic search/database supplier edge pending direct product documentation or customer evidence.,Elastic 到 Glean 的直接供应关系尚未找到公开证据；当前仅保留为搜索/检索生态可能依赖的推断边。
p1_rel_495,redis,Redis,cursor,Cursor,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic cache/vector database supplier edge pending direct product documentation or customer evidence.,Redis 到 Cursor 的直接供应关系尚未找到公开证据；当前仅保留为缓存/向量检索生态可能依赖的推断边。
p1_rel_496,redis,Redis,perplexity,Perplexity,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic cache/vector database supplier edge pending direct product documentation or customer evidence.,Redis 到 Perplexity 的直接供应关系尚未找到公开证据；当前仅保留为缓存/向量检索生态可能依赖的推断边。
p1_rel_497,redis,Redis,midjourney,Midjourney,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic cache/vector database supplier edge pending direct product documentation or customer evidence.,Redis 到 Midjourney 的直接供应关系尚未找到公开证据；当前仅保留为缓存/向量检索生态可能依赖的推断边。
p1_rel_498,redis,Redis,elevenlabs,ElevenLabs,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic cache/vector database supplier edge pending direct product documentation or customer evidence.,Redis 到 ElevenLabs 的直接供应关系尚未找到公开证据；当前仅保留为缓存/向量检索生态可能依赖的推断边。
p1_rel_499,redis,Redis,harvey,Harvey,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic cache/vector database supplier edge pending direct product documentation or customer evidence.,Redis 到 Harvey 的直接供应关系尚未找到公开证据；当前仅保留为缓存/向量检索生态可能依赖的推断边。
p1_rel_500,redis,Redis,glean,Glean,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic cache/vector database supplier edge pending direct product documentation or customer evidence.,Redis 到 Glean 的直接供应关系尚未找到公开证据；当前仅保留为缓存/向量检索生态可能依赖的推断边。
p1_rel_501,milvus_zilliz,Zilliz / Milvus,cursor,Cursor,supplies_to,0.46,src_ecosystem_mapping,,,,inferred_ecosystem_mapping,Batch-downgraded generic vector database to application supplier edge pending direct product documentation or customer evidence.,Milvus/Zilliz 到 Cursor 的直接供应关系尚未找到公开证据；当前仅保留为向量检索生态可能依赖的推断边。
p1_rel_502,milvus_zilliz,Zilliz / Milvus,perplexity,Perplexity,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用依赖模型托管、数据平台、向量库、Agent 框架和评测工具。
p1_rel_503,milvus_zilliz,Zilliz / Milvus,midjourney,Midjourney,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用依赖模型托管、数据平台、向量库、Agent 框架和评测工具。
p1_rel_504,milvus_zilliz,Zilliz / Milvus,elevenlabs,ElevenLabs,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用依赖模型托管、数据平台、向量库、Agent 框架和评测工具。
p1_rel_505,milvus_zilliz,Zilliz / Milvus,harvey,Harvey,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用依赖模型托管、数据平台、向量库、Agent 框架和评测工具。
p1_rel_506,milvus_zilliz,Zilliz / Milvus,glean,Glean,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用依赖模型托管、数据平台、向量库、Agent 框架和评测工具。
p1_rel_507,qdrant,Qdrant,cursor,Cursor,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用依赖模型托管、数据平台、向量库、Agent 框架和评测工具。
p1_rel_508,qdrant,Qdrant,perplexity,Perplexity,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用依赖模型托管、数据平台、向量库、Agent 框架和评测工具。
p1_rel_509,qdrant,Qdrant,midjourney,Midjourney,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用依赖模型托管、数据平台、向量库、Agent 框架和评测工具。
p1_rel_510,qdrant,Qdrant,elevenlabs,ElevenLabs,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用依赖模型托管、数据平台、向量库、Agent 框架和评测工具。
p1_rel_511,qdrant,Qdrant,harvey,Harvey,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用依赖模型托管、数据平台、向量库、Agent 框架和评测工具。
p1_rel_512,qdrant,Qdrant,glean,Glean,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用依赖模型托管、数据平台、向量库、Agent 框架和评测工具。
p1_rel_513,scale_ai,Scale AI,cursor,Cursor,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用依赖模型托管、数据平台、向量库、Agent 框架和评测工具。
p1_rel_514,scale_ai,Scale AI,perplexity,Perplexity,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用依赖模型托管、数据平台、向量库、Agent 框架和评测工具。
p1_rel_515,scale_ai,Scale AI,midjourney,Midjourney,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用依赖模型托管、数据平台、向量库、Agent 框架和评测工具。
p1_rel_516,scale_ai,Scale AI,elevenlabs,ElevenLabs,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用依赖模型托管、数据平台、向量库、Agent 框架和评测工具。
p1_rel_517,scale_ai,Scale AI,harvey,Harvey,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用依赖模型托管、数据平台、向量库、Agent 框架和评测工具。
p1_rel_518,scale_ai,Scale AI,glean,Glean,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用依赖模型托管、数据平台、向量库、Agent 框架和评测工具。
p1_rel_519,labelbox,Labelbox,cursor,Cursor,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用依赖模型托管、数据平台、向量库、Agent 框架和评测工具。
p1_rel_520,labelbox,Labelbox,perplexity,Perplexity,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用依赖模型托管、数据平台、向量库、Agent 框架和评测工具。
p1_rel_521,labelbox,Labelbox,midjourney,Midjourney,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用依赖模型托管、数据平台、向量库、Agent 框架和评测工具。
p1_rel_522,labelbox,Labelbox,elevenlabs,ElevenLabs,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用依赖模型托管、数据平台、向量库、Agent 框架和评测工具。
p1_rel_523,labelbox,Labelbox,harvey,Harvey,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用依赖模型托管、数据平台、向量库、Agent 框架和评测工具。
p1_rel_524,labelbox,Labelbox,glean,Glean,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用依赖模型托管、数据平台、向量库、Agent 框架和评测工具。
p1_rel_525,baseten,Baseten,cursor,Cursor,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用依赖模型托管、数据平台、向量库、Agent 框架和评测工具。
p1_rel_526,baseten,Baseten,perplexity,Perplexity,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用依赖模型托管、数据平台、向量库、Agent 框架和评测工具。
p1_rel_527,baseten,Baseten,midjourney,Midjourney,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用依赖模型托管、数据平台、向量库、Agent 框架和评测工具。
p1_rel_528,baseten,Baseten,elevenlabs,ElevenLabs,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用依赖模型托管、数据平台、向量库、Agent 框架和评测工具。
p1_rel_529,baseten,Baseten,harvey,Harvey,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用依赖模型托管、数据平台、向量库、Agent 框架和评测工具。
p1_rel_530,baseten,Baseten,glean,Glean,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用依赖模型托管、数据平台、向量库、Agent 框架和评测工具。
p1_rel_531,modal_infra,Modal Labs,cursor,Cursor,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用依赖模型托管、数据平台、向量库、Agent 框架和评测工具。
p1_rel_532,modal_infra,Modal Labs,perplexity,Perplexity,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用依赖模型托管、数据平台、向量库、Agent 框架和评测工具。
p1_rel_533,modal_infra,Modal Labs,midjourney,Midjourney,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用依赖模型托管、数据平台、向量库、Agent 框架和评测工具。
p1_rel_534,modal_infra,Modal Labs,elevenlabs,ElevenLabs,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用依赖模型托管、数据平台、向量库、Agent 框架和评测工具。
p1_rel_535,modal_infra,Modal Labs,harvey,Harvey,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用依赖模型托管、数据平台、向量库、Agent 框架和评测工具。
p1_rel_536,modal_infra,Modal Labs,glean,Glean,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用依赖模型托管、数据平台、向量库、Agent 框架和评测工具。
p1_rel_537,openai,OpenAI,midjourney,Midjourney,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_538,openai,OpenAI,elevenlabs,ElevenLabs,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_539,openai,OpenAI,harvey,Harvey,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_540,openai,OpenAI,glean,Glean,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_541,openai,OpenAI,runway,Runway,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_542,anthropic,Anthropic,midjourney,Midjourney,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_543,anthropic,Anthropic,elevenlabs,ElevenLabs,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_544,anthropic,Anthropic,harvey,Harvey,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_545,anthropic,Anthropic,glean,Glean,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_546,anthropic,Anthropic,runway,Runway,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
p1_rel_547,mistral,Mistral AI,cursor,Cursor,supplies_to,0.66,src_ecosystem_mapping,,,,,,AI 应用直接或间接依赖基础模型能力。
